Operating_Accounts_00Id,Operating_Accounts_00Description,Operating_Accounts_00ParentId,VersionVersion,VersionCategory,VersionType,Operating_RegionsId,Operating_RegionsDescription,Operating_Product_GroupsId,Operating_Product_GroupsDescription,DateYear,DateQuarter,DateMonth,DateDAY,Value,ValueUnit
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20172,201704,1,9839379465,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20172,201705,1,1872807893,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20172,201706,1,5728013281,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20173,201707,1,1043796037,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20173,201708,1,960545487,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20173,201709,1,503282892,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20174,201710,1,1397082475,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20174,201711,1,1893278626,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0004,Caps,2017,20174,201712,1,3867868273,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20161,201601,1,1352461375,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20161,201602,1,5037845335,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20161,201603,1,1406685316,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20162,201604,1,1511246112,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20162,201605,1,1486456924,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20162,201606,1,3600512095,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20163,201607,1,2577534275,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20163,201608,1,1942746551,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20163,201609,1,1039118212,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20164,201610,1,1972654302,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20164,201611,1,2906564932,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2016,20164,201612,1,6341788499,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20171,201701,1,1910658484,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20171,201702,1,3676206138,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20171,201703,1,7386241515,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20172,201704,1,8800513686,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20172,201705,1,3283707647,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20172,201706,1,110865146,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20173,201707,1,2089683345,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20173,201708,1,2110157,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20173,201709,1,336571323,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20174,201710,1,1014836818,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20174,201711,1,1465720912,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0005,Tennis Shoes,2017,20174,201712,1,1026234286,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20161,201601,1,9074247577,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20161,201602,1,1979456438,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20161,201603,1,4168453413,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20162,201604,1,9865913881,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20162,201605,1,1462027804,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20162,201606,1,2944866797,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20163,201607,1,4285991795,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20163,201608,1,1677826541,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20163,201609,1,3228254588,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0003,Asia Pacific,PRD0006,Running Shoes,2016,20164,201610,1,1265524409,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20163,201609,1,182886,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20164,201610,1,1045965,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20164,201611,1,511594,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2016,20164,201612,1,24929,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20171,201701,1,302915,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20171,201702,1,3465,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20171,201703,1,2142,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20172,201704,1,34073,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20172,201705,1,648546,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20172,201706,1,198358,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20173,201707,1,361463,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20173,201708,1,332633,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20173,201709,1,174285,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20174,201710,1,4838,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20174,201711,1,65564,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0001,Athletic Shirts,2017,20174,201712,1,133944,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20161,201601,1,52593021,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20161,201602,1,19590616,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20161,201603,1,54701623,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20162,201604,1,5876767,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20162,201605,1,57803692,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20162,201606,1,140012729,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20163,201607,1,1002323,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20163,201608,1,75547378,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20163,201609,1,40408079,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20164,201610,1,76710396,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20164,201611,1,11302728,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2016,20164,201612,1,24661244,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20171,201701,1,73919067,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20171,201702,1,14222412,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20171,201703,1,28575704,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20172,201704,1,34047202,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20172,201705,1,12703924,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20172,201706,1,42891224,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20173,201707,1,80845136,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20173,201708,1,81637216,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20173,201709,1,130211855,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20174,201710,1,39261747,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20174,201711,1,56705435,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0003,Athletic Shorts,2017,20174,201712,1,3970269,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20161,201601,1,323258,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20161,201602,1,705155,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20161,201603,1,1484955,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20162,201604,1,35146,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20162,201605,1,520829,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20162,201606,1,1049069,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20163,201607,1,152683,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20163,201608,1,5977032,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20163,201609,1,11500224,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0004,Caps,2016,20164,201610,1,450826,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20161,201601,1,925084,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20161,201602,1,272781,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20161,201603,1,12165149,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20162,201604,1,2148171,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20162,201605,1,31103,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20162,201606,1,4680435,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20163,201607,1,73968,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20163,201608,1,812008,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20163,201609,1,9958327,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20164,201610,1,2859472,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20164,201611,1,1550215,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2016,20164,201612,1,5658535,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20171,201701,1,6732116,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20171,201702,1,5887068,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20171,201703,1,866538,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20172,201704,1,5427999,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20172,201705,1,6000917,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20172,201706,1,12782556,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20173,201707,1,1481737,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20173,201708,1,8719787,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20173,201709,1,37516193,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20174,201710,1,134286,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20174,201711,1,15803823,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0005,Tennis Shoes,2017,20174,201712,1,10624208,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20161,201601,1,28637,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20161,201602,1,151689,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20161,201603,1,71968,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20162,201604,1,61032,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20162,201605,1,2884557,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20162,201606,1,366793,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20163,201607,1,9543,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20163,201608,1,1262899,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20163,201609,1,2927639,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20164,201610,1,1050133,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20164,201611,1,6085618,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2016,20164,201612,1,197368,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20171,201701,1,504878,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20171,201702,1,1050981,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20171,201703,1,1364838,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20172,201704,1,359545,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20172,201705,1,1951622,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20172,201706,1,990793,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20173,201707,1,2255337,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20173,201708,1,174325,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20173,201709,1,6297427,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20174,201710,1,236352,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20174,201711,1,668891,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0004,Pacific,PRD0006,Running Shoes,2017,20174,201712,1,769514,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20161,201601,1,220285,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20161,201602,1,116684,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20161,201603,1,5536,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20162,201604,1,46948,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20162,201605,1,221889,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20162,201606,1,282149,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20163,201607,1,73408,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20163,201608,1,971461,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20163,201609,1,225203,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20164,201610,1,807794,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20164,201611,1,4681244,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2016,20164,201612,1,1518215,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20171,201701,1,388368,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20171,201702,1,808447,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20171,201703,1,1049875,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20172,201704,1,276573,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20172,201705,1,1501248,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20172,201706,1,762148,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20173,201707,1,1734875,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20173,201708,1,134096,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20173,201709,1,4844175,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20174,201710,1,1818092,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20174,201711,1,5145315,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0001,Athletic Shirts,2017,20174,201712,1,5919338,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20161,201601,1,567536,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20161,201602,1,16735,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20161,201603,1,7463282,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20162,201604,1,1317896,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20162,201605,1,19082,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20162,201606,1,2871432,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20163,201607,1,45379,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20163,201608,1,498164,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20163,201609,1,6109403,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20164,201610,1,1754277,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20164,201611,1,951052,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2016,20164,201612,1,3471494,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20171,201701,1,4130132,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20171,201702,1,3611698,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20171,201703,1,531618,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20172,201704,1,3330061,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20172,201705,1,3681544,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20172,201706,1,7842059,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20173,201707,1,909041,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20173,201708,1,5349563,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20173,201709,1,23016069,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20174,201710,1,82384,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20174,201711,1,9695597,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0003,Athletic Shorts,2017,20174,201712,1,6517919,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0004,Caps,2016,20163,201609,1,14288,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0004,Caps,2016,20164,201610,1,817161,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0004,Caps,2016,20164,201611,1,399683,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0004,Caps,2016,20164,201612,1,19476,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0004,Caps,2017,20171,201701,1,236652,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0004,Caps,2017,20171,201702,1,2707,USD
H112200,Sale Allowances,H112000,Forecast,Forecast,public,REG0005,Midwest,PRD0004,Caps,2017,20171,201703,1,16734,USD
